name;method;homo;lumo;chi;eta;omega;dm;alpha;delta_alpha
purple_pigment_prodigiosine_derivative;wb97xd4;-6.3759;-0.6692;3.52255;5.7067;1.0871745932412777;11.23417;407.55686;607.5522855348586
purple_pigment_prodigiosine_derivative;wb97xd4_solv;-6.6538;-0.7381;3.6959500000000003;5.9157;1.1545587506550368;18.5047;618.8401500000001;956.9465121886717
purpurin;wb97xd4;-8.2687;-1.3416;4.80515;6.927100000000001;1.6666041000202105;3.07052;190.74988;181.26672576671012
purpurin;wb97xd4_solv;-8.2128;-1.2644;4.7386;6.9483999999999995;1.6157914023372288;4.23919;285.03549333333336;273.7824635852583
purpurogallin;wb97xd4;-7.7823;-0.7264;4.2543500000000005;7.0559;1.2825786875168304;4.54553;166.64551666666668;168.07552781364274
purpurogallin;wb97xd4_solv;-7.8718;-0.6082;4.24;7.2636;1.2375130789140372;7.37729;255.44392666666667;273.4771568011805
purpurogenone;wb97xd4;-8.4703;-1.4667;4.9685;7.0036000000000005;1.7623787944771259;1.48805;380.33630666666664;276.19139096670517
purpurogenone;wb97xd4_solv;-8.5105;-1.4311;4.9708000000000006;7.079400000000001;1.745123360736786;1.87242;498.87560333333334;289.6414529326642
pyocyanine;wb97xd4;-7.55;-0.9872;4.2686;6.5628;1.3881990888035596;7.93112;186.0244;180.8240352370522
pyocyanine;wb97xd4_solv;-7.625;-1.1348;4.3799;6.4902;1.4778838872453857;12.55619;291.86059666666665;305.3502729118798
pyranonigrin_A;wb97xd4;-8.7292;0.0006;4.3643;8.729800000000001;1.090925020619029;6.1319;145.01674;113.87292549479615
pyranonigrin_A;wb97xd4_solv;-8.615;0.0859;4.26455;8.7009;1.0450865256755046;8.87106;200.77165333333335;166.16095945307276
pyrrhoxanthin;wb97xd4;-7.0433;-1.1436;4.09345;5.8997;1.4201004205722323;2.84243;705.4821833333334;851.0469598544046
pyrrhoxanthin;wb97xd4_solv;-7.0398;-1.1312;4.0855;5.9086;1.4124589792844326;3.87347;927.4655633333333;935.9101353609564
quercetin;wb97xd4;-8.2876;0.0272;4.130199999999999;8.3148;1.0257944893443014;2.13268;197.00791;155.77779000509958
quercetin;wb97xd4_solv;-8.3003;0.0018;4.14925;8.3021;1.0368626951313524;2.99926;277.5350133333333;199.97187512453795
questin;wb97xd4;-8.6538;-0.8756;4.7647;7.7782;1.4593585977475512;2.85609;209.82457;172.742153762445
questin;wb97xd4_solv;-8.7447;-1.0075;4.8761;7.7372;1.5364958389339813;3.94841;298.0360266666667;233.17794017821603
questinol;wb97xd4;-8.7394;-0.9462;4.8427999999999995;7.7932;1.5046907457783707;3.37249;213.50589333333332;172.66912104721067
questinol;wb97xd4_solv;-8.7799;-1.0438;4.911849999999999;7.7360999999999995;1.5593303100076261;4.22673;301.92561333333333;232.02845443019154
questiomycin_A;wb97xd4;-8.001;-0.9243;4.46265;7.0767;1.4070997090805035;2.20159;189.55657999999997;241.04852462231935
questiomycin_A;wb97xd4_solv;-7.9735;-1.0172;4.49535;6.9563;1.452508634079899;2.75403;299.1537766666666;418.36492095921494
questiomycin_C;wb97xd4;-8.2553;-1.1972;4.72625;7.0581;1.582397462667007;4.60515;219.89718666666667;222.5589923721616
questiomycin_C;wb97xd4_solv;-8.163;-1.1459;4.65445;7.0171;1.5436508530945832;6.40075;339.78174;390.0576156341175
questiomycin_D;wb97xd4;-8.0704;-0.9907;4.53055;7.079699999999999;1.4496294548144697;2.42418;216.84114666666665;220.29715965056695
questiomycin_D;wb97xd4_solv;-8.0494;-1.0512;4.5503;6.998200000000001;1.4793254043897002;3.11946;337.30314333333337;387.63512739385396
questiomycin_E;wb97xd4;-8.173;-1.1125;4.64275;7.0605;1.5264590016641884;1.97636;205.78507666666667;230.24029962209679
questiomycin_E;wb97xd4_solv;-8.1297;-1.1362;4.63295;6.993499999999999;1.5345839495603064;2.40638;320.29274;396.87276929382324
quinizarin;wb97xd4;-8.4737;-1.3054;4.88955;7.1682999999999995;1.6675989566912657;2.21959;176.95313;156.91522808872438
quinizarin;wb97xd4_solv;-8.4999;-1.2482;4.87405;7.2517000000000005;1.637985810396183;2.89885;259.2471666666667;226.38415794731637
ravenelin;wb97xd4;-8.1384;-0.2306;4.184500000000001;7.907800000000001;1.1071372726927846;3.49945;183.51430000000002;155.12431018838407
ravenelin;wb97xd4_solv;-8.0906;-0.1633;4.12695;7.927300000000001;1.074244465486357;4.94222;262.98222000000004;210.41114836442432
reduced_scytonemin;wb97xd4;-6.7223;-0.2606;3.49145;6.4616999999999996;0.9432674917204451;1.34588;554.3825433333333;516.3453103039565
reduced_scytonemin;wb97xd4_solv;-6.9011;-0.5479;3.7245;6.353199999999999;1.09172544937984;1.86499;765.3534433333334;671.6370630868287
rengasin;wb97xd4;-7.8433;-0.1057;3.9745;7.7376000000000005;1.0207719609439618;1.81179;233.62240999999997;233.52910191322493
rengasin;wb97xd4_solv;-7.9864;-0.3693;4.17785;7.6171;1.1457398893607804;2.88681;327.21970333333337;301.9054975977299
resistomycin;wb97xd4;-8.1605;-0.7554;4.45795;7.405100000000001;1.3418669702299766;7.74831;286.4403566666667;222.27514712776798
resistomycin;wb97xd4_solv;-8.0395;-0.6403;4.3399;7.3992;1.272754622797059;11.11709;428.25775999999996;333.49553103554933
resomycin_A;wb97xd4;-8.9034;-1.2047;5.05405;7.6987;1.6589438088573398;2.12581;270.86029;193.192624203808
resomycin_A;wb97xd4_solv;-8.905;-1.2151;5.0600499999999995;7.6899;1.6647879687967333;2.72912;354.1507433333333;230.00690527472275
resomycin_B;wb97xd4;-8.8087;-1.2686;5.03865;7.5401;1.6835316390034614;1.71685;275.79897666666665;227.22168590143917
resomycin_B;wb97xd4_solv;-8.7741;-1.2669;5.0205;7.507200000000001;1.67874975023977;2.30665;362.83572333333336;277.7743778997849
resomycin_C;wb97xd4;-8.4969;-1.1709;4.8339;7.3260000000000005;1.594771308353808;2.05519;282.09915666666666;261.14874297105644
resomycin_C;wb97xd4_solv;-8.4844;-1.173;4.8287;7.311400000000001;1.5945197698115272;2.4998;374.02752333333336;329.3727488278784
rhein;wb97xd4;-9.2127;-1.5459;5.3793;7.6668;1.887154255360776;1.54551;197.52713000000003;179.71697327375313
rhein;wb97xd4_solv;-9.0955;-1.4369;5.2661999999999995;7.6586;1.8105699762358654;2.51394;281.66402;243.63588263002268
rhizocarpic_acid;wb97xd4;-8.736;-0.2434;4.4897;8.492600000000001;1.1867629518639755;6.86608;350.99908000000005;199.10195280730545
rhizocarpic_acid;wb97xd4_solv;-8.8474;-0.4636;4.6555;8.3838;1.2925928725637539;10.14913;489.7778533333333;204.25975487235266
rhopaladin_A;wb97xd4;-7.6908;-0.7865;4.23865;6.9043;1.3010843838260213;9.03868;336.2753833333333;328.3912166559339
rhopaladin_A;wb97xd4_solv;-7.6053;-0.7781;4.1917;6.8271999999999995;1.286790257352941;13.57321;479.8656366666667;428.10902139300777
rhopaladin_B;wb97xd4;-7.6102;-0.6563;4.13325;6.9539;1.2283578684263508;7.82476;311.69716999999997;292.42811186599897
rhopaladin_B;wb97xd4_solv;-7.5955;-0.7347;4.1651;6.8608;1.2642882761485539;11.86621;448.43825;390.8005212495597
rhopaladin_C;wb97xd4;-7.843;-0.8198;4.3314;7.0232;1.3356465685157766;9.90343;329.61636666666664;323.21291637342307
rhopaladin_C;wb97xd4_solv;-7.7713;-0.7956;4.28345;6.9757;1.3151328112232465;14.82119;472.0943;428.20452283577293
rhopaladin_D;wb97xd4;-7.7619;-0.7094;4.23565;7.0525;1.2719412210209144;9.0154;305.30933999999996;292.7737006279005
rhopaladin_D;wb97xd4_solv;-7.758;-0.7694;4.2637;6.9886;1.3006280006009787;13.52674;440.9847966666667;399.964339803388
riboflavin;wb97xd4;-8.8182;-1.2069;5.012549999999999;7.611299999999999;1.6505496763036533;8.92207;264.18785333333335;192.52005309743083
riboflavin;wb97xd4_solv;-8.6808;-1.1415;4.91115;7.5393;1.5995778336516653;12.2721;380.7641066666667;298.34363191911837
riccionidin_A;wb97xd4;-11.4731;-4.5914;8.032250000000001;6.8817;4.687580108294463;3.03059;233.96397666666667;307.67661019894786
riccionidin_A;wb97xd4_solv;-8.455;-1.4768;4.9658999999999995;6.9782;1.7669429659511044;4.46248;338.8746766666667;443.06487443322266
rosacyanin_B;wb97xd4;-11.1637;-4.7076;7.935650000000001;6.4561;4.877134874188752;6.50672;341.25952666666666;346.62169445565286
rosacyanin_B;wb97xd4_solv;-8.5311;-1.8198;5.1754500000000005;6.7113000000000005;1.995536088574494;9.5633;485.17261333333323;470.33310342256453
roseoflavin;wb97xd4;-8.2743;-1.0789;4.6766000000000005;7.1954;1.5197617616810744;12.40911;299.5911233333333;242.9737280075161
roseoflavin;wb97xd4_solv;-7.969;-1.0298;4.4994000000000005;6.9392000000000005;1.4587128458611944;17.80128;449.89182;418.1446132339299
roseophilin;wb97xd4;-7.1634;-0.2769;3.7201500000000003;6.8865;1.0048294505554347;2.12717;378.3444433333334;213.25166544473032
roseophilin;wb97xd4_solv;-7.2642;-0.3957;3.8299499999999997;6.8685;1.0678108031229525;3.26664;556.8726700000001;346.55887152733555
rubellin_A;wb97xd4;-8.8461;-1.3628;5.10445;7.4833;1.7409037324776502;2.54023;373.79920666666675;227.16873359538369
rubellin_A;wb97xd4_solv;-8.7139;-1.2172;4.96555;7.496700000000001;1.644502701355263;2.90474;531.45212;304.1809844074955
rubellin_B;wb97xd4;-8.5403;-1.5466;5.04345;6.9937000000000005;1.8185215195461628;3.17934;386.57237333333336;247.18960412112662
rubellin_B;wb97xd4_solv;-8.3889;-1.327;4.85795;7.0619;1.670915631947493;4.57528;549.9937566666667;333.92594603688315
rubiadin;wb97xd4;-8.9315;-1.0501;4.9908;7.881399999999999;1.5801814804476364;1.75255;188.71757666666667;161.51391554349948
rubiadin;wb97xd4_solv;-8.9465;-1.0789;5.012700000000001;7.8676;1.596875876379074;2.44445;271.52690666666666;220.64911833573365
rubicordifolin;wb97xd4;-7.8172;0.2823;3.7674499999999997;8.099499999999999;0.876207142570529;2.06281;421.71653;267.38069467925783
rubicordifolin;wb97xd4_solv;-7.8515;0.2149;3.8183;8.0664;0.9037126159129227;2.88058;550.8888466666667;325.8071734492331
rubixanthin;wb97xd4;-6.6639;-0.6249;3.6444;6.039;1.0996565126676603;2.83478;831.3023933333334;1316.5861707104164
rubixanthin;wb97xd4_solv;-6.6634;-0.6256;3.6445000000000003;6.0378;1.0999354276392066;3.02572;936.1212999999999;1426.297561720095
rubrocristin;wb97xd4;-7.7237;-1.1298;4.42675;6.5939;1.485927566576685;2.52138;229.01197;211.26240661363605
rubrocristin;wb97xd4_solv;-7.8105;-1.2187;4.5146;6.5918;1.5459823690039136;3.63403;336.73286666666667;311.4672233294918
rubroflavin;wb97xd4;-8.8636;-0.012;4.4378;8.8516;1.1124581341226445;6.31782;177.4973666666667;91.30537537492795
rubroflavin;wb97xd4_solv;-8.9855;-0.1003;4.5429;8.8852;1.1613661150002252;9.25586;250.73976000000002;120.08214873133933
rubrofusarin;wb97xd4;-7.7039;0.0932;3.80535;7.7971;0.9285945173526053;5.71186;203.3142366666667;175.4566308611923
rubrofusarin;wb97xd4_solv;-7.7851;0.0613;3.8619;7.8464;0.9503894531249999;7.83244;287.7393;234.75118471936577
rubrolone;wb97xd4;-7.8448;-1.1728;4.5088;6.672000000000001;1.5234770263788966;14.6161;327.38567333333333;248.42708135579605
rubrolone;wb97xd4_solv;-7.9571;-1.0901;4.5236;6.866999999999999;1.4899488102519296;20.95589;466.1448666666667;321.3024547708328
rubterolone_C;wb97xd4;-7.6628;-0.9655;4.31415;6.6973;1.3895069821047286;16.70486;337.33977000000004;283.63422736106406
rubterolone_C;wb97xd4_solv;-7.9275;-1.0642;4.49585;6.863300000000001;1.4725181197456032;23.7554;476.3773566666667;349.924483407188
rumbrin;wb97xd4;-7.148;-0.6545;3.9012499999999997;6.4935;1.171922042234542;4.69956;398.19775333333337;563.9412000265788
rumbrin;wb97xd4_solv;-7.1485;-0.6494;3.89895;6.4991;1.169532020010463;7.07057;553.84829;761.8236200714467
safflor_yellow_B;wb97xd4;-7.9704;0.2514;3.8594999999999997;8.2218;0.9058685598044223;4.34184;654.6051933333333;192.5653838319928
safflor_yellow_B;wb97xd4_solv;-8.1828;-0.0378;4.1103000000000005;8.145;1.0371127127071826;5.86098;918.4526966666666;243.69290374138902
sakyomycin_A;wb97xd4;-9.0113;-1.321;5.16615;7.690300000000001;1.735244777349388;3.59862;306.73809;124.79459459350512
sakyomycin_A;wb97xd4_solv;-9.0833;-1.3934;5.23835;7.6899;1.7841786448783465;4.7358;436.11918;164.81557416249686
salinixanthin;wb97xd4;-6.7662;-0.9375;3.85185;5.8287;1.2727322063667714;6.9625;1203.5328233333335;1701.806741299857
salinixanthin;wb97xd4_solv;-6.7059;-0.8872;3.79655;5.8187;1.238574931041298;8.97692;1571.3459766666667;2015.555050240809
sanguinolentaquinone;wb97xd4;-7.7801;-0.1661;3.9731;7.614;1.036611742185448;12.62793;181.23734666666667;102.34237161644337
sanguinolentaquinone;wb97xd4_solv;-8.2037;-0.6591;4.4314;7.544599999999999;1.3014146515388492;18.39383;263.36519;168.30888531114658
sanguinone_a;wb97xd4;-7.5637;-0.106;3.83485;7.4577;0.9859658153653271;8.18461;201.46285000000003;120.09303520713182
sanguinone_a;wb97xd4_solv;-7.7061;-0.4589;4.0825000000000005;7.2472;1.1498790049950327;12.46323;297.7787366666667;191.41770211768687
sanguinone_b;wb97xd4;-7.5545;-0.1078;3.83115;7.4467;0.9855177677696162;8.02228;215.55569333333335;131.6723703399863
sanguinone_b;wb97xd4_solv;-7.7058;-0.4646;4.0852;7.2412;1.1523545158261064;12.3185;315.83984000000004;196.99302735482743
sarcinaxanthin;wb97xd4;-6.7266;-0.5142;3.6204;6.212400000000001;1.0549301525980297;1.84997;896.6204466666668;1198.74640816955
sarcinaxanthin;wb97xd4_solv;-6.7588;-0.5516;3.6552;6.2072;1.0762088413455342;2.41836;1180.8944966666666;1371.5969500986973
schleroquinone;wb97xd4;-8.4781;-0.9073;4.692699999999999;7.570799999999999;1.4543663344692763;8.20574;227.94039333333333;127.81940324502027
schleroquinone;wb97xd4_solv;-8.4968;-1.1458;4.8213;7.351000000000001;1.581072894164059;12.27911;321.90315999999996;166.9751206092764
scleroderolide;wb97xd4;-8.1871;-0.6084;4.397749999999999;7.5786999999999995;1.275957952056421;7.47204;235.25336000000001;161.30344914312838
scleroderolide;wb97xd4_solv;-8.1355;-0.6856;4.410550000000001;7.4499;1.3055847261372637;10.33755;344.36804666666666;238.30025367816793
scleroderris_blue;wb97xd4;-7.8264;-1.1039;4.4651499999999995;6.722499999999999;1.4828980678690962;3.72369;578.9118866666666;570.2202780638055
scleroderris_blue;wb97xd4_solv;-7.9828;-1.3069;4.64485;6.6759;1.6158593989199956;5.08757;795.0721533333332;685.4952947509598
scorpinone;wb97xd4;-8.9043;-0.914;4.9091499999999995;7.9902999999999995;1.508063134206475;4.46255;209.49579666666668;159.81002004251457
scorpinone;wb97xd4_solv;-8.9048;-1.081;4.9929;7.8238;1.5931548870114263;6.25048;294.54712;212.10779838827284
scytonemin;wb97xd4;-8.0074;-1.5003;4.75385;6.5071;1.7364947382474525;2.43944;541.0218933333334;447.1902506020827
scytonemin;wb97xd4_solv;-8.0585;-1.6322;4.84535;6.4263;1.8266667151004463;3.3319;741.0357833333334;550.179602940877
semivioxanthin;wb97xd4;-7.8843;0.4899;3.6971999999999996;8.3742;0.8161548470301639;5.92476;197.45023333333336;150.30327921155012
semivioxanthin;wb97xd4_solv;-7.9214;0.4251;3.7481500000000003;8.3465;0.841587996315821;8.17676;279.24601;203.0418521619104
senacarcin_A;wb97xd4;-8.2416;-1.1338;4.6876999999999995;7.1078;1.5458039963139083;4.53979;362.1379233333333;240.37422130685437
senacarcin_A;wb97xd4_solv;-8.3254;-1.1493;4.73735;7.1761;1.563696508026644;5.98294;503.1537;302.63915265720095
seongomycin;wb97xd4;-7.7341;-1.2019;4.468;6.5322;1.5280475184470776;6.01682;342.21761;265.35213112107914
seongomycin;wb97xd4_solv;-7.7848;-1.3495;4.56715;6.4353;1.6206594193355397;8.51534;513.6855366666667;421.38811924643556
shermilamine_A;wb97xd4;-7.1228;-0.0293;3.57605;7.0935;0.9013980124409672;6.45286;338.4086966666667;287.2519691300717
shermilamine_A;wb97xd4_solv;-7.1455;-0.0467;3.5961000000000003;7.0988;0.9108536097650309;7.90208;488.6095833333332;389.7496766141126
shermilamine_B;wb97xd4;-6.978;0.1424;3.4177999999999997;7.1204;0.820273920004494;7.99248;311.2684766666667;248.2707211255018
shermilamine_B;wb97xd4_solv;-7.0701;0.0627;3.5037;7.1328000000000005;0.8605255783142663;9.96969;453.2120733333333;348.1500301837067
shermilamine_F;wb97xd4;-6.954;0.1791;3.38745;7.1331;0.8043359480800774;9.1849;349.9902266666666;272.84220793555505
shermilamine_F;wb97xd4_solv;-7.0771;0.0728;3.50215;7.1499;0.8577081233653617;11.19469;504.7910933333333;377.42618913486336
sinapaldehyde;wb97xd4;-8.0854;-0.0258;4.0556;8.0596;1.0203912948533427;3.57742;160.18858666666668;132.55987397552775
sinapaldehyde;wb97xd4_solv;-8.0623;-0.0683;4.065300000000001;7.994000000000001;1.033691774455842;4.02935;224.61500333333333;189.17732198536746
siphonaxanthin;wb97xd4;-7.1399;-0.9399;4.0399;6.2;1.3161929040322582;6.67005;744.6223066666666;1043.9949614617403
siphonaxanthin;wb97xd4_solv;-7.0776;-0.8901;3.9838500000000003;6.1875;1.2825099654545455;7.66871;845.0238966666667;1145.5124196904849
skyrin;wb97xd4;-8.4788;-1.047;4.7629;7.4318;1.5262262446513633;1.05253;404.8461766666667;115.22658324429348
skyrin;wb97xd4_solv;-8.5677;-1.1402;4.85395;7.4275;1.5860538944799731;1.39723;581.9014133333334;150.02866518415235
sorbicillin;wb97xd4;-8.2121;-0.1712;4.19165;8.040899999999999;1.092535022354463;2.54802;203.65232666666668;204.8927415607429
sorbicillin;wb97xd4_solv;-8.3523;-0.2608;4.30655;8.0915;1.1460404685472407;3.6779;279.24191333333334;263.16228899768487
sphagnorubin_A;wb97xd4;-10.6439;-4.3672;7.50555;6.2767;4.487491898808291;5.18965;365.74857333333335;496.24401714328843
sphagnorubin_A;wb97xd4_solv;-8.121;-1.4647;4.7928500000000005;6.656300000000001;1.7255390474062169;6.94132;508.5248666666667;619.3757535314963
sphagnorubin_B;wb97xd4;-10.5028;-4.2104;7.3566;6.292400000000001;4.300391230690992;6.64522;374.49987333333337;477.46151927376565
sphagnorubin_B;wb97xd4_solv;-8.0931;-1.4367;4.7649;6.6564;1.7054467888047595;9.78912;524.4610233333333;609.599384474646
sphagnorubin_C;wb97xd4;-10.4761;-4.1757;7.325900000000001;6.300400000000001;4.259159006571012;4.88929;392.49137;496.6889144255771
sphagnorubin_C;wb97xd4_solv;-8.0819;-1.4307;4.7562999999999995;6.651199999999999;1.700624675998316;7.21532;542.9491666666667;616.1604647961113
spiromentin_A;wb97xd4;-8.0684;-0.8309;4.44965;7.237500000000001;1.3678331690846286;6.99844;316.13717;157.54483732258478
spiromentin_A;wb97xd4_solv;-8.2234;-1.1459;4.6846499999999995;7.0775;1.5504023753090777;9.43106;431.7769033333334;162.10346934964346
staphyloxanthin;wb97xd4;-6.9985;-0.864;3.93125;6.1345;1.2596565785720106;5.8976;882.7907666666666;910.6065914426845
staphyloxanthin;wb97xd4_solv;-6.8953;-0.7591;3.8272;6.1362;1.1935285551318406;6.47659;1173.0576333333333;1050.6950750574067
stealthin_C;wb97xd4;-7.1593;-0.5871;3.8731999999999998;6.5722000000000005;1.1412980615319068;8.34302;264.83583333333337;286.88116539186484
stealthin_C;wb97xd4_solv;-7.2971;-0.6591;3.9781000000000004;6.638;1.192021663904791;12.42874;397.9538466666666;426.9069711981037
stellettamine;wb97xd4;-7.1296;0.2534;3.4381;7.383;0.8005236089665447;2.52343;289.29078666666663;260.3157240551575
stellettamine;wb97xd4_solv;-7.3529;0.0842;3.63435;7.4371;0.8880141400882064;4.70843;422.9584466666667;346.65460377784376
stellettin_N;wb97xd4;-7.6759;-0.7877;4.2318;6.8882;1.2999137104032983;5.49602;464.71579999999994;542.957970663816
stellettin_N;wb97xd4_solv;-7.6441;-0.7741;4.2091;6.87;1.2894121404657934;6.52362;596.63019;621.4350102576958
stemphyperylenol;wb97xd4;-8.6808;0.0173;4.3317499999999995;8.6981;1.0786297043319801;3.24495;237.92424666666662;131.23612917834058
stemphyperylenol;wb97xd4_solv;-8.6153;0.1431;4.2360999999999995;8.7584;1.024419026877055;4.68598;339.0419166666667;162.73821700344573
streptazone_E;wb97xd4;-7.4791;-0.1027;3.7908999999999997;7.3764;0.9741149347920393;4.40776;175.93067333333332;179.73885501587324
streptazone_E;wb97xd4_solv;-7.5669;-0.1657;3.8663000000000003;7.4012;1.0098548674539265;6.93968;259.20777666666663;274.46069497406035
streptazone_F;wb97xd4;-8.0962;-0.1075;4.10185;7.9887;1.0530607872682662;3.8934;172.30218;182.73296427838957
streptazone_F;wb97xd4_solv;-8.1756;-0.209;4.1922999999999995;7.9666;1.1030665082971405;5.86454;250.78877;270.16372130847526
streptovertimycin_A;wb97xd4;-7.8124;-0.1264;3.9694000000000003;7.686;1.0249893546708302;4.80846;401.6730866666667;265.41742879301273
streptovertimycin_A;wb97xd4_solv;-7.8956;-0.2611;4.07835;7.6345;1.0893273117100009;7.31833;566.0116266666668;317.44085419966126
sulfuretin;wb97xd4;-7.9932;-0.3583;4.17575;7.6349;1.1419198720677415;5.87773;213.33796666666663;213.39766440949583
sulfuretin;wb97xd4_solv;-8.0247;-0.4851;4.254899999999999;7.539599999999999;1.2006057357154223;8.33161;302.53529333333336;288.7333812565395
talaroderxine_A;wb97xd4;-7.7581;0.2358;3.7611499999999998;7.9939;0.8848152542876442;2.86967;418.83393333333333;149.53474910134565
talaroderxine_A;wb97xd4_solv;-7.8054;0.3746;3.7154;8.18;0.8437773325183374;4.03667;595.0591866666667;120.90035813693645
tambjamine_A;wb97xd4;-7.0092;0.8081;3.10055;7.8172999999999995;0.6148804767950572;5.33124;159.40345;153.0860037350453
tambjamine_A;wb97xd4_solv;-7.3053;0.6651;3.3201;7.9704;0.6915000508130081;7.44137;227.54967666666667;218.98620712202555
tambjamine_B;wb97xd4;-7.4337;0.8657;3.284;8.2994;0.6497250403643635;3.63941;176.51702999999998;165.4067241359619
tambjamine_B;wb97xd4_solv;-7.3767;0.879;3.24885;8.2557;0.6392568965987137;5.1884;246.35572666666667;219.08572032827357
tambjamine_C;wb97xd4;-7.0978;1.0668;3.0155000000000003;8.1646;0.5568699170810573;3.27112;210.45931;151.1235180282513
tambjamine_C;wb97xd4_solv;-7.2024;0.938;3.1322;8.1404;0.6025918161269718;4.54094;288.0557933333333;186.1866635569645
tambjamine_D;wb97xd4;-7.3817;0.9848;3.1984500000000002;8.3665;0.6113716848443196;2.10811;226.36581333333334;146.0677237350093
tambjamine_D;wb97xd4_solv;-7.4459;0.9261;3.2599;8.372;0.6346720025083612;3.21586;309.36264666666665;170.3615514807813
tambjamine_E;wb97xd4;-6.8539;0.8716;2.99115;7.7255;0.5790549687722478;6.07321;192.23545;185.8417779775554
tambjamine_E;wb97xd4_solv;-7.1873;0.6919;3.2477;7.879199999999999;0.669329074652249;8.33529;267.70954666666665;248.08590299030013
tambjamine_F;wb97xd4;-7.1311;1.0085;3.0613;8.1396;0.5756767955427786;3.71573;256.19903000000005;206.66789272169248
tambjamine_F;wb97xd4_solv;-7.2198;0.8924;3.1637;8.1122;0.6169101902073421;5.14602;348.68706000000003;238.61743744368684
tambjamine_K;wb97xd4;-7.0988;1.0609;3.01895;8.159699999999999;0.5584800361839283;3.34312;220.46570333333332;141.62369555725448
tambjamine_K;wb97xd4_solv;-7.1998;0.9382;3.1308;8.138;0.6022308085524698;4.65308;302.9589433333333;180.27318289057334
teloschistin;wb97xd4;-8.8146;-1.1373;4.97595;7.677300000000001;1.6125511835215505;2.34468;217.82775333333333;193.9527460105747
teloschistin;wb97xd4_solv;-8.7882;-1.1576;4.9729;7.630599999999999;1.6204318408775198;2.99552;308.33916666666664;253.0933176941999
tetrangulol;wb97xd4;-8.1895;-1.5309;4.860200000000001;6.658600000000001;1.773762055086655;0.8184;245.84407999999996;226.06213655230167
tetrangulol;wb97xd4_solv;-8.2198;-1.4767;4.848249999999999;6.743099999999999;1.7429318905622042;1.30075;357.8789866666666;304.1592038407061
thelephoric_acid;wb97xd4;-8.1968;-1.3519;4.77435;6.844899999999999;1.6650658097634736;0.00277;249.52244666666664;267.1813970839671
thelephoric_acid;wb97xd4_solv;-8.1715;-1.5053;4.8384;6.6662;1.7558815037052593;0.00346;345.95413;342.9865256623057
thermorubin;wb97xd4;-7.5641;-0.6783;4.1212;6.8858;1.2332836736472161;3.95563;478.1873833333334;456.6196174874077
thermorubin;wb97xd4_solv;-7.5712;-0.7154;4.1433;6.8558;1.2520008525627935;5.72046;659.5124933333333;550.5950016041432
thiaplakortone_A;wb97xd4;-9.0835;-1.589;5.336250000000001;7.4945;1.8997640978384152;9.29663;186.47524666666666;114.8697491524766
thiaplakortone_A;wb97xd4_solv;-8.915;-1.3829;5.148949999999999;7.532099999999999;1.759913311194753;13.80312;266.9752966666667;163.84325134820537
thiaplakortone_B;wb97xd4;-8.9516;-1.253;5.1023;7.698599999999999;1.6907921758501545;8.82187;189.2411666666667;115.6355269459888
thiaplakortone_B;wb97xd4_solv;-8.8045;-1.1071;4.9558;7.697400000000001;1.5953408709434354;13.18444;269.28230666666667;162.8984468397231
thiaplakortone_D;wb97xd4;-9.0671;-1.4073;5.2372;7.6598;1.7904033943444997;8.48238;213.31948;121.83716091142473
thiaplakortone_D;wb97xd4_solv;-8.9382;-1.3583;5.14825;7.5799;1.7483395600535625;12.07245;300.7456133333333;160.72966948106685
thioindigo;wb97xd4;-8.187;-1.3173;4.752149999999999;6.8697;1.6436619956111616;0.00057;245.94985666666665;275.8436601840553
thioindigo;wb97xd4_solv;-8.2781;-1.4105;4.8443000000000005;6.8676;1.708547563195294;0.00072;329.0271266666667;347.4660261812661
tolypocladin;wb97xd4;-8.4195;-1.5116;4.9655499999999995;6.9079;1.7846731135728655;3.32368;199.8630466666667;186.84294808174752
tolypocladin;wb97xd4_solv;-8.3024;-1.3621;4.83225;6.940300000000001;1.6822500513306342;4.90994;293.44626;271.5842301221243
toralactone;wb97xd4;-7.7468;0.3872;3.6798;8.134;0.8323658741086796;5.30556;206.97024000000002;194.16878215029496
toralactone;wb97xd4_solv;-7.7648;0.3154;3.7247;8.0802;0.8584806124848394;7.22869;295.3570133333333;268.3581786800486
torularhodin;wb97xd4;-6.7175;-0.9216;3.81955;5.7959000000000005;1.258558826282372;3.72864;957.2990933333332;1722.0546832180562
torularhodin;wb97xd4_solv;-6.6765;-0.9013;3.7889;5.7752;1.2428801781756476;4.54589;1254.64879;2086.83340735022
toxoflavin;wb97xd4;-9.5526;-1.4288;5.4907;8.1238;1.8555224457766075;4.43199;122.57866333333334;90.91461103551893
toxoflavin;wb97xd4_solv;-9.4392;-1.2353;5.33725;8.203899999999999;1.736139979918088;6.28074;173.40347333333332;132.05477550592556
trichotomine;wb97xd4;-6.9546;-1.1574;4.056;5.7972;1.4188863589318983;0.50702;540.1753600000001;754.9811051991267
trichotomine;wb97xd4_solv;-7.0666;-1.3463;4.20645;5.7203;1.5466165762722235;1.06711;738.1666733333333;1033.4690319341576
trikendiol;wb97xd4;-7.6209;-0.6921;4.1565;6.9288;1.2467160439037066;0.00364;505.80967333333336;355.1270936996724
